"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D67BE8972D23EB376E10F4A0B7F2B687?id=22027"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D67BE8972D23EB376E10F4A0B7F2B687?id=22024"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D67BE8972D23EB376E10F4A0B7F2B687?id=22007"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D67BE8972D23EB376E10F4A0B7F2B687?id=21993"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21987"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21973"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21969"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21922"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21965"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21943"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21925"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21924"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21902"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21883"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21825"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21813"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21803"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21763"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21723"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21722"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21688"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21686"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21666"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=745780B39799110CB77E31B8DB330750?id=21665"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21663"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21556"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21626"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21603"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21591"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21589"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21567"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21555"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21551"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21507"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21488"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21484"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21483"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21462"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21406"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21362"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21342"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21324"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21322"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=C49164D02F905DA740D21C91B2D567E8?id=21252"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=21227"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=21207"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=21178"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=21163"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=21146"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=21145"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=21115"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=21086"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=21070"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=21065"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=21044"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=21027"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=21002"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=21024"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=21013"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=21011"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=21006"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=21001"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=20948"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=A6E1C9ED06864401A681BC90035E1D37?id=20945"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20943"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20925"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20922"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20904"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20882"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20864"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20823"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20767"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20752"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20750"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20743"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20703"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20625"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20583"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20566"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20563"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20482"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20465"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20463"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=D3D616BE50CA14FBD403CD1F625175FB?id=20421"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=22231"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=22227"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=22189"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=22187"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=22184"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=22173"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=22167"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=22147"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=22110"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=22083"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=22070"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=22067"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=22053"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=22051"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=22049"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=22029"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=22027"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=22024"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=22007"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=099DC4C524C11DA89B0E7A80CA7748CA?id=21993"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21987"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21973"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21969"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21922"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21965"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21943"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21925"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21924"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21902"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21883"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21825"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21813"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21803"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21763"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21723"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21722"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21688"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21686"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21666"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=622F26DFDF061747E3F1076F7F49E615?id=21665"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21663"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21556"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21626"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21603"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21591"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21589"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21567"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21555"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21551"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21507"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21488"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21484"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21483"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21462"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21406"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21362"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21342"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21324"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21322"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=8A6DC5CEF1D06477302FB5DB36510486?id=21252"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=21227"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=21207"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=21178"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=21163"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=21146"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=21145"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=21115"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=21086"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=21070"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=21065"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=21044"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=21027"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=21002"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=21024"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=21013"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=21011"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=21006"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=21001"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=20948"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=599BD91D2969EDCD641861CE21B5582D?id=20945"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=03C410706B9B47FE5BE6C890E49F0054?id=20943"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=03C410706B9B47FE5BE6C890E49F0054?id=20925"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=03C410706B9B47FE5BE6C890E49F0054?id=20922"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=03C410706B9B47FE5BE6C890E49F0054?id=20904"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=03C410706B9B47FE5BE6C890E49F0054?id=20882"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=03C410706B9B47FE5BE6C890E49F0054?id=20864"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=03C410706B9B47FE5BE6C890E49F0054?id=20823"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=03C410706B9B47FE5BE6C890E49F0054?id=20767"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=03C410706B9B47FE5BE6C890E49F0054?id=20752"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=03C410706B9B47FE5BE6C890E49F0054?id=20750"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=03C410706B9B47FE5BE6C890E49F0054?id=20743"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=03C410706B9B47FE5BE6C890E49F0054?id=20703"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=03C410706B9B47FE5BE6C890E49F0054?id=20625"
"BR","/pesqele/publico/pesquisa/Pesquisa/visualizacaoPublica.action;jsessionid=03C410706B9B47FE5BE6C890E49F0054?id=20583"
